Cluster,logAge50,Nstars,mean_30,mean_35,mean_39,mean_45,mean_50,mean_55,freqratio_20,freqratio_25,freqratio_30,freqratio_35,freqratio_39,freqratio_45,freqratio_50,freqratio_55
UBC_1474,8.52100801,106,-3.943600819147405,2.845073933865059,8.347776400526776,15.748163138016869,5.587816025838158,-1.2849557073041327,0.2142306269957624,-0.121275949744443,-0.0303540931288874,-0.5252763545712588,-0.497470477056213,-0.5749509956259456,-0.6334196975111109,-0.7539816275655022
HXHWL_34,8.41980791,73,-3.8941713755729874,-2.3847850716579093,4.637858816849783,15.083054909788741,24.317653305531174,10.72414834749977,0.2786650384474075,0.4730497889456792,-0.0303540931288874,0.0134282979367907,-1.0436761926405325,-0.4921788564882754,-0.6146207076398857,-0.6434239152965371
UBC_1025,8.7148695,72,-3.892127328744602,-9.983516596459914,-17.738391377443573,64.54230596786638,65.31656481214168,43.881051903784275,0.4028255594775704,0.3225644236976608,0.2477234430153334,0.201510683517889,0.5027494814606381,-0.9339260761963626,-6.985103798977773,-1.1111485571834063
HSC_1213,8.33797741,68,-3.890524662073018,3.5202861903907663,7.696498196067462,2.3343413838872595,-6.104678294110225,-5.648422177489433,0.209361749109495,0.5021280287174609,-0.0364249117546649,-0.5199550167667832,-0.3521161445464714,-0.6019780226529726,-0.5088718414708594,-0.4948004430898609
UFMG_91,8.73279142,72,-3.8256228657338194,-11.678253574869428,-22.451101823304477,-7.7610073868517,6.710075248912165,39.69045350822286,0.4129732943694587,0.339934566679772,0.2668958389900855,0.4877695058526166,-0.9374179918228142,-0.0182124558773326,0.0016551334469139,0.0158462686785195
HSC_1441,8.3377161,35,-3.7992505763991113,3.3503417688096184,5.344538703138155,0.5905566128153437,-5.13438749081221,-4.8820162710432475,0.1717123085908995,0.8787240502555567,-0.4646805065303699,-0.271978632964222,-0.4325463664843506,-0.4949597075146663,-0.5085492290537372,-0.8416807089437773
Theia_2619,8.32742262,50,-3.787015237097052,-0.6264303686796555,6.760618771653688,13.93582458154337,20.328884463094557,11.602271082623247,0.3129439447421415,0.2234802893039683,0.4869911029447621,0.0151068351788895,-0.0436761926405324,-0.2504374875124526,-0.6146207076398857,-0.6587435323274071
HSC_2082,8.5713582,94,-3.785873952071334,4.630601838671298,10.77480385342482,18.353523178442618,-0.3879477820700048,-4.938059077702252,0.209361749109495,-0.161701266325924,-0.0303540931288874,-0.4913675227549199,-0.497470477056213,-0.5749509956259456,-0.6492551899488888,-0.7539816275655022
CWNU_121,8.41998386,40,-3.746930390318355,0.33469001650204677,7.2576890741812905,15.136792908284459,14.358316992789993,-4.578111124288241,0.2696309583840363,0.1502979240204444,-0.0303540931288874,0.0151068351788895,-0.4962801133179604,-0.3755040616991301,-0.4891879101623581,-0.5029338308377385
CWNU_2002,8.46651173,95,-3.7361322969476856,1.8022109951196785,8.472793591304894,13.134882181043338,5.277773794325136,-0.6023648579999101,0.1552979240204446,-0.0970207597955544,-0.0303540931288874,-0.2409547638675337,-0.4978193767725974,-0.6124522852147365,-0.7171848102039883,-0.8416807089437773
UPK_17,8.40020895,144,-3.7178172800252067,-0.9091366206240339,7.150500984736072,18.18310323051986,23.492842602122085,3.3821954244048285,0.2925368646311112,0.1983942679438156,-0.0364249117546649,0.0134282979367907,0.9563238073594676,-0.2798664085913723,-0.6146207076398857,-0.6434239152965371
UPK_562,8.70357752,75,-3.7033858313618957,6.591078540342151,11.209324625808362,27.26945188554015,-1.1737813623380835,-2.7230598228068006,0.2269314880181729,0.4393620251277783,-0.0303540931288874,1.0241709362862246,-0.497250518539362,-0.5749509956259456,-0.6334196975111109,-0.7301721037559784
ESO_123-26,8.55776882,85,-3.6965411228593386,4.039305370381859,10.304743433004871,19.699581541574787,3.8613826802255358,-4.501698030882032,0.2269314880181729,0.5858160335037044,-0.0303540931288874,-0.5344677562335344,-0.4765317469335552,-0.5749509956259456,-0.6334196975111109,-0.7301721037559784
Theia_2356,8.36785746,54,-3.69297843292403,4.073777864677667,5.48062132470948,-1.7829437178317824,-5.5355244758465245,-5.6647819717920225,0.1759004136784824,-0.121275949744443,-0.5182124558773324,-0.2789524440658686,-0.5586897553456159,-0.5059388443078258,-0.4994679928206347,-0.8632622655833613
UFMG_88,8.40482712,65,-3.692649440337334,-3.5978043881847874,0.5288736803206711,12.193488625532991,23.524771399783255,25.16857339209479,0.3058852256758073,0.5007093429058204,-0.0364249117546649,0.0134282979367907,-1.0436761926405325,-0.4909274735263994,-0.5742551899488887,-0.6434239152965371
UBC_125,8.33413172,96,-3.6456785901103017,1.8766367386067104,8.436220916818101,16.82436782471638,8.837813874754339,-10.462156179368588,0.2925368646311112,0.4757448100511114,0.963575088245335,0.0151068351788895,-0.4962801133179604,-0.5085370886924997,-0.5992551899488887,-0.6666797292500254
Theia_6111,8.4204216,89,-3.6268517165806413,1.099654874042729,7.087443942708063,16.630338441486018,11.428535335129103,-1.4728811340181773,0.4862817600389421,0.5643620251277784,-0.0260177941104749,0.0151068351788895,-0.4969886631621583,-0.5749509956259456,-0.6090294536086719,-0.7131913571570022
Theia_3623,9.03837633,3086,-3.6245820605358503,-6.11985030857767,-11.045371050736286,1.7186690459961658,-4.554355705837424,-6.482948653376075,0.4162289305841125,0.3589987788355556,0.2835461362050795,0.201510683517889,-1.0436761926405325,-0.0182124558773326,0.0016551334469139,0.0158462686785195
UBC_1057,8.47212076,174,-3.596555466332742,5.5047713884965,14.059069619765301,20.424748088578443,23.484605860509337,-3.0878645128030096,0.3582567251744804,0.2780142254130511,0.4929952092779489,0.5060427340715561,6.563238073594672,-0.4901385581808691,-0.5846392097062328,-0.6349340085178833
Loden_46,8.82144737,71,-3.5572763256615487,6.270262311880395,11.384258638041462,19.894970888971454,36.8351748296765,-3.773811091334534,0.2642383392163556,0.1502979240204444,-0.0303540931288874,0.0134282979367907,-1.0436761926405325,-0.2798664085913723,-0.5992551899488887,-0.6515279172216157
Ruprecht_111,8.93826437,358,-3.530525006145885,2.626033549383141,8.573802191570335,15.906881689801336,28.18458023933138,8.661679520893415,0.2786650384474075,0.1669587490396515,-0.0303540931288874,0.0134282979367907,-0.0397056296732112,-0.4901385581808691,-0.4992551899488887,-0.6288006444943431
Haffner_14,8.42787218,415,-3.461555256571634,3.9963326340030134,9.998470481995794,2.0793654802002313,-8.462258774800995,-11.667045940109555,0.1552979240204446,-0.121275949744443,-1.036424911754665,-0.271978632964222,-0.5586897553456159,-0.6019780226529726,-0.7171848102039883,-0.8632622655833613
HSC_2876,8.38183689,61,-3.4427879961335357,-2.691032767511113,0.5988178409535213,11.621217596559173,22.906130601362722,23.175439358628058,0.2925368646311112,0.5007840105801172,-0.0303540931288874,0.0134282979367907,-1.0436761926405325,-0.5105071860830764,-0.5742551899488887,-0.6434239152965371
UBC_122,8.31443453,196,-3.3977724576991797,0.4683656478809339,7.064476267200012,16.757252659326724,20.832810867480873,4.208748932808348,0.3129439447421415,0.500595848040889,0.5186985553662748,0.0151068351788895,-1.0485291029339254,-0.4915995125244439,-0.5742551899488887,-0.6434239152965371
Gulliver_39,8.71953821,124,-3.3935661756303244,6.3829390456987145,8.968582119689888,22.54727750891998,14.286367761248083,-13.768517609555248,0.2437373252351692,0.0981499174135266,-0.0303540931288874,-0.9827350455098398,-0.497250518539362,-0.4947252753060462,-0.5095960734276642,-0.4942625578922601
UPK_18,8.54353142,52,-3.3743089437152762,3.7871198889479065,9.650061823726512,17.68429830470859,6.980786722519979,-1.4866750593535343,0.2437373252351692,0.5013542000929299,-0.0303540931288874,-1.14652421976148,-0.497250518539362,-0.5749509956259456,-0.6334196975111109,-0.7131913571570022
UPK_16,8.35987616,59,-3.372341833456624,2.2169458910562594,7.967805450515843,14.564049791157245,8.924065525195463,-9.8801621413078,0.2786650384474075,0.5007840105801172,-0.0364249117546649,0.0151068351788895,-0.4962801133179604,-0.4931268738836361,-2.6633563997728387,-0.6666797292500254
UBC_356,8.33363152,175,-3.312982640543671,2.455272375985229,6.616842761303356,13.689477132675574,7.94765818003065,-11.426471571945491,0.2786650384474075,0.5007840105801172,0.963575088245335,0.0151068351788895,-0.4962801133179604,-0.3462380178331913,-0.4891879101623581,-0.6666797292500254
FSR_0771,8.33232355,84,-3.2913931826794056,4.676830694736166,4.762384071571175,-4.074145448254396,-9.760926624986014,-9.321041625274452,0.1759004136784824,0.8787240502555567,-0.1328749886864955,-0.3045934697068943,-0.5761488102001665,-0.5059388443078258,-0.7171848102039883,-0.8632622655833613
OC_0506,8.82033634,49,-3.27432789409971,5.195488230914071,9.670562884562766,31.683784049559577,1.4547058138577043,-1.1076591257960187,0.1955218324004233,-0.121275949744443,-0.0260177941104749,-0.5252763545712588,-0.497470477056213,-0.5861364957410522,-0.6742551899488888,-0.7723714233597828
HSC_2404,8.45600843,76,-3.2585543031866715,2.787413938985924,5.678217158042206,10.542717976890724,4.494792755754974,-13.972018691831687,0.2437373252351692,0.0981499174135266,-0.0260177941104749,-0.9827350455098398,-0.248625259269681,-0.4947252753060462,-0.4891879101623581,-0.6666797292500254
CWNU_120,8.34661818,60,-3.2025270060824815,2.1838840624671914,8.283766403087624,15.867755405159388,11.507237460184866,-3.7166185048349853,0.4907069987360575,0.5007093429058204,0.4817875441226675,0.0151068351788895,-0.4647976204003329,-0.4926834463922577,-0.5992551899488887,-0.6666797292500254
CWNU_252,8.41742659,47,-3.175083202061107,1.9594199816790379,6.481043997021904,13.443100675624768,7.797458919963669,-1.101690813027626,0.2219981948003866,0.4514896201022227,-0.0303540931288874,-0.9827350455098398,-0.497250518539362,-3.5455311396933316,-0.6090294536086719,-0.7131913571570022
OC_0540,8.59823656,208,-3.168708756305632,4.219623639402435,7.415698766574963,14.132264204869813,-5.019075168293097,-1.8907871180697524,0.1909748130422739,-0.121275949744443,-0.0303540931288874,-0.492446582410555,-0.3124828354977983,-0.6019780226529726,-0.6334196975111109,-0.7539816275655022
UBC_27,8.30147362,112,-3.164781551713419,1.3375220993635548,6.721198828524114,13.206139538019894,4.434295119651412,-8.769645885457743,0.5075684628863494,0.5286053445012349,-0.0364249117546649,0.0172649544901594,-0.4966716803371225,-0.6124522852147365,-0.6242551899488887,-0.5029338308377385
OC_0065,8.37203217,165,-3.1615674896723687,1.2605808948956974,7.43275604465369,15.30936213486899,17.22983355773016,4.905538166660934,0.2786650384474075,0.5286053445012349,-0.0364249117546649,0.0151068351788895,-0.4962801133179604,-0.4926834463922577,-0.5992551899488887,-0.6515279172216157
UPK_65,8.35088634,75,-3.160074555566886,2.3021035555304152,8.568669783334718,16.29913440860116,6.8728550255846885,-8.0960357339448,0.2642383392163556,0.5008762471189544,-0.0303540931288874,0.0151068351788895,-0.4687089959114071,-0.3755040616991301,-0.6242551899488887,-0.6666797292500254
Ruprecht_135,8.4529171,187,-3.111363286266183,0.5494138550479143,7.83149099987166,16.893513278855842,21.155430365170634,2.090091600962374,0.5075684628863494,0.4730497889456792,-0.0303540931288874,0.0151068351788895,6.563238073594672,-0.4926834463922577,-0.5992551899488887,-0.6515279172216157
CWNU_218,8.48763752,77,-3.091450199012871,1.9314060395842112,7.118882150328688,14.745587044166445,10.199685804441126,-6.176716598781388,0.2598280204429315,0.1329570653269841,-0.0303540931288874,0.0151068351788895,-0.2220587643916026,-0.5909218566155553,-0.6242551899488887,-0.6666797292500254
LP_2210,8.37855911,154,-3.084285653644946,2.154867834281088,6.467151183677666,12.61104884351715,9.879225330443592,-5.70798563253142,0.2786650384474075,0.1829787730965813,-0.0303540931288874,0.0151068351788895,-0.1687352385281065,-0.3755040616991301,-0.6146207076398857,-0.4940576492455553
Theia_759,8.38712215,149,-3.075796543267061,4.020931413206696,8.527563239456866,1.878890359898776,-5.064338933769166,-4.355760773751298,0.1955218324004233,0.8787240502555567,-1.036424911754665,-0.2409547638675337,-0.4812253975468443,-0.4949597075146663,-0.6742551899488888,-0.8166807089437775
Theia_746,8.3848629,61,-3.0622735992285657,4.735871311524028,6.7036125448349155,1.0308772726018363,-2.9981796223040686,-6.726334194843474,0.1759004136784824,-0.121275949744443,-0.5182124558773324,-0.4945066053894944,-0.4979600621421072,-0.6290050496799996,-0.7623738841567249,-0.912295483098713
Theia_558,8.30511951,96,-3.0524136326625335,0.8520874849805836,3.862706262746684,-4.501267262558845,-6.5884881803891355,-2.771241969094942,0.1552979240204446,0.8787240502555567,-0.1626874883887717,-0.31260908733076,-0.4982908628758196,-0.6290050496799996,-0.7623738841567249,-0.9907563432708638
NGC_6633,8.67431688,515,-3.0144279746442955,6.285039234156379,13.119627214085375,24.69732393441327,6.040232836884644,-7.308316582466969,0.2544149366837037,0.4653497286444445,-0.0303540931288874,0.0151068351788895,-0.4966716803371225,-0.4935196239474282,-0.6090294536086719,-0.6899355432035138
Gulliver_11,8.32629681,82,-2.9529314359354686,2.789345256507592,4.022534094407259,-1.4532599847273175,-5.492196013033048,-1.5097652483056199,0.5176597467348155,0.1287240502555572,-0.4755480429825635,-0.4949643882737033,-0.5586897553456159,-0.6560320767070267,-0.7623738841567249,-0.9369521177770566
HSC_1348,8.33614635,27,-2.9444858374732954,2.6127710699626716,5.049776608866789,-2.1398505221834423,-5.576995490802964,-5.437320749313974,0.1759004136784824,0.8787240502555567,-0.4711022326157567,-0.2789524440658686,-0.5586897553456159,-0.5059388443078258,-0.7171848102039883,-0.8632622655833613
HSC_12,8.58990192,28,-2.890678413296684,4.12556928039512,9.259445513848076,17.272161238057713,11.945361694388504,-2.816542246985626,0.2385514246982507,0.135727004187963,-0.0303540931288874,0.0151068351788895,-0.4969886631621583,-0.5479239685989186,-0.6242551899488887,-0.6899355432035138
Theia_2299,8.34680367,54,-2.860799423726815,2.441364000573083,5.028919168938434,-3.6493144197738165,-3.4514349546442453,-3.5271737238435024,0.1371557094952048,-0.121275949744443,-0.5130088970552376,-0.3480850086099697,-0.5586897553456159,-0.6560320767070267,-0.8100056107555553,-1.0185341210486416
FSR_0508,8.75985146,42,-2.8503552315254868,-8.765331754155586,-24.051786179044665,-0.04678788590904543,10.116152533435935,12.92638293935289,0.1371557094952048,-0.0995743942565077,-0.2623464159649522,-0.5114892520778449,-0.4982908628758196,-0.7020329677266663,-0.8848630742273015,-0.9910061718311108
Loden_1002,8.42474318,47,-2.850076203938647,1.5970652187088432,5.860694318184369,12.70049511755386,6.543231922382636,0.1946334397009513,0.2269314880181729,0.5643620251277784,-0.0303540931288874,-0.1250881982674229,-0.497250518539362,-0.5909218566155553,-0.6334196975111109,-0.7131913571570022
UPK_305,8.33809471,74,-2.833055701684413,4.093060112273187,8.197838408382676,2.6904503047729182,-2.6487887436138666,-2.5881841632106446,0.5000452871992738,-1.0005090523839,-1.28525435365E-4,-0.4999795034750746,-0.5000044966650498,-0.6013908869229131,-0.6876515737890527,-0.8133288517581491
NGC_1528,8.32002211,463,-2.83078914768095,5.873549368423659,5.5579509635241475,-0.12912453671100546,-5.942759286063135,-4.132672535247865,0.4807944640545187,0.8787240502555567,-0.5182124558773324,-0.4945066053894944,-0.4980836947395552,-0.5059388443078258,-0.4994679928206347,-0.502495945638076
COIN-Gaia_19,8.31632137,138,-2.768040417221272,3.9539293939573756,6.112341957527805,-0.3452302449006045,-5.127134088826668,-4.620449716320707,0.5176597467348155,-0.121275949744443,-0.4755480429825635,-0.4949643882737033,-0.5586897553456159,-0.6290050496799996,-0.7623738841567249,-0.912295483098713
CWNU_37,8.41514206,93,-2.711854427199235,-0.7586283683820055,4.627114322966072,13.021210095773082,22.103618300325074,14.444272044539925,0.3058852256758073,0.1947203000189301,0.4817875441226675,0.0151068351788895,0.9514708970660748,-0.5097566727914281,-0.6146207076398857,-0.6434239152965371
CWNU_2581,8.36319256,75,-2.7056328470781184,1.6921036030382366,8.52215957660076,18.566210119578727,25.995029539073975,6.249177836460604,0.3535319493469631,0.5160905062819446,0.4924114767177779,0.4776973342018305,0.9514708970660748,-0.5124175835527268,-0.5134345027987299,-0.6201681013430488
Theia_4930,8.39840937,34,-2.6934862222426394,3.184037353428654,9.216124756896054,14.381247890524872,2.9291830277680253,-6.121789551561464,0.2269314880181729,0.4393620251277783,-0.0303540931288874,-0.4899287765474065,-0.5181984136002219,-0.5749509956259456,-0.6334196975111109,-0.7301721037559784
NGC_2972,8.54324818,181,-2.689852958350428,4.685469836254192,8.710933712709945,9.637646309298734,-7.953023796059154,-7.119255809678048,0.209361749109495,0.8787240502555567,-0.0303540931288874,-0.1790714845129291,-0.4976578491261232,-0.5062087917763632,-0.4994270691914528,-0.7539816275655022
Theia_743,8.50059605,105,-2.6643455950656896,4.017714550005027,9.522376786222473,15.931199455072504,6.521886198353913,-0.044701746783647786,0.209361749109495,1.1716320670074087,-0.0303540931288874,-0.5252763545712588,-0.497470477056213,-0.6019780226529726,-0.6492551899488888,-0.7539816275655022
Theia_3329,8.46439838,30,-2.661113182709634,2.000964153782298,8.43201983986615,16.348605731415834,12.539088536750755,-1.5430810502456558,0.2544149366837037,0.5367783000730161,-0.0303540931288874,0.0151068351788895,-0.4718380963202664,-0.5075885232822218,-0.6242551899488887,-0.6899355432035138
Alessi_161,8.34929657,157,-2.5948338853958735,1.888908445874664,7.661066910712442,15.63817822756185,12.923081035813714,1.0351421548073572,0.2842383392163556,0.4730497889456792,-0.0364249117546649,0.0151068351788895,-0.4687089959114071,-0.5085370886924997,-0.6242551899488887,-0.6899355432035138
UBC_511,8.6661787,77,-2.58359351666733,5.986673507113499,9.446864546428806,22.93170971745693,-2.2081881711553226,-0.13428550464033953,0.209361749109495,0.8787240502555567,-0.0303540931288874,-0.5252763545712588,-0.497470477056213,-0.5749509956259456,-0.6334196975111109,-0.7539816275655022
CWNU_1425,8.54751348,106,-2.5722758804880343,6.192995980698292,13.895692530756891,14.299934875093195,16.18416478551171,8.990282757514677,0.3252128028717461,0.2330154517417625,0.4898819689570374,-0.9827350455098398,-0.7436761926405326,-0.2798664085913723,-2.6633563997728387,-0.6587435323274071
Theia_780,8.36555433,74,-2.568257773004223,4.928887190127616,5.694632385679494,-1.1206672874107952,-3.9268804519421114,-3.567048661207348,0.4778397662167528,-0.121275949744443,-0.5620113235248477,-0.5164845790682121,-0.5586897553456159,-0.6290050496799996,-0.7623738841567249,-0.912295483098713
FSR_0480,8.82488394,175,-2.5524724185544434,-0.9978735629737288,-0.20058469014435842,-3.04202107713561,-0.38117456683975204,-1.1121474961591316,-0.0995743942565078,-0.2581070275509577,-0.5070047907220511,-0.6510050109851337,-0.8081642043588043,-1.04390299441931,-1.240351986136398,-1.4368009778534858
Theia_3202,8.32867527,81,-2.5449505237229166,4.499291082059915,8.541961211979478,8.122636045712701,2.8204302429505423,1.3936901306597067,0.1909748130422739,0.5029792402044451,-0.0364249117546649,-0.2114082218706876,-0.4976578491261232,-0.5861364957410522,-0.6992551899488887,-0.8166807089437775
Teutsch_177,8.33378506,232,-2.5413330314688074,1.410532893526823,1.3937889365255804,-5.104623713146357,-6.83585078347019,-2.869570259681165,0.1592799220722509,0.1287240502555572,-0.1626874883887717,-0.3389248768044442,-0.4982908628758196,-0.6290050496799996,-0.7623738841567249,-0.9907563432708638
Theia_7580,8.52398682,57,-2.4968358982249867,6.702064814827661,14.565841744674943,20.836293577989046,0.2812506510334668,-10.833873274491411,0.2219981948003866,0.1198890478483093,-0.0303540931288874,-0.149546637360193,-0.2541502650312294,-0.5749509956259456,-0.6334196975111109,-0.7539816275655022
HSC_877,8.32886744,56,-2.4788234156852735,5.024286329050187,7.2972305730156135,2.021090781064536,-0.7722949455653373,-1.719720002278221,0.1759004136784824,0.8787240502555567,-0.5182124558773324,-0.4945066053894944,-0.4979600621421072,-0.6290050496799996,-0.7171848102039883,-0.8632622655833613
Theia_822,8.36537266,50,-2.463344941887903,4.854356263043224,4.791863736306975,-1.473787223099026,-3.764704952111464,-3.2076154176176894,0.1955218324004233,-0.8283679329925915,-0.5182124558773324,-0.5180545389794704,-0.5145587308801775,-0.6290050496799996,-0.7171848102039883,-0.8632622655833613
ASCC_87,8.63451099,90,-2.462651645992245,6.582817871654943,12.916259925127873,19.86173069782779,9.317893090990315,-19.83290806523406,0.2642383392163556,0.5008762471189544,-0.0303540931288874,0.0151068351788895,-0.5272976204003329,-0.5075885232822218,-0.6242551899488887,-0.5029338308377385
Collinder_269,8.61182833,102,-2.4371217422765654,4.315495410047615,7.074028236713785,16.614878822380508,2.5325753895922682,0.11101837148592335,0.209361749109495,-0.161701266325924,-0.0303540931288874,-0.1750921181904195,-0.2826536801455755,-0.5909218566155553,-0.6334196975111109,-0.7301721037559784
UPK_57,8.73488522,28,-2.425602172861741,8.93831778941299,15.446510737137775,22.925168044173233,-1.202430552685052,-5.058160484081726,0.2642383392163556,0.5008762471189544,-0.0303540931288874,0.0151068351788895,-0.4962801133179604,-0.5080349070047054,-0.6242551899488887,-0.6666797292500254
HSC_358,8.36550283,1277,-2.409438096885693,2.13508449740244,9.18101828208874,18.114697026402485,25.297044776192998,9.323156027665496,0.4933003944376229,0.4857322412065361,0.4929952092779489,0.4800449832332168,-1.0545952408006658,-0.5124175835527268,-0.5134345027987299,-0.6349340085178833
NGC_6800,8.4538312,184,-2.399913424722435,2.42762899458504,11.003425921677092,21.297108326057028,14.388474379526482,-6.14677924614445,0.2696309583840363,0.469681012563889,-0.0303540931288874,0.0151068351788895,-0.5242645514669627,-0.4931268738836361,-0.6242551899488887,-0.6899355432035138
IC_2714,8.63629484,1285,-2.3088568653447177,5.73265774107479,9.580252957681315,20.798144309699875,-2.610334520862421,-1.381753983772663,0.209361749109495,-0.8283679329925915,-0.0303540931288874,-0.1528698959681973,-0.5181984136002219,-0.5749509956259456,-0.6334196975111109,-0.7301721037559784
UBC_179,8.33047247,178,-2.2969886287970094,4.972906892699801,9.078723204742444,-0.03161933810207429,-11.669379319886902,-14.66073751819077,0.2437373252351692,0.135727004187963,-1.036424911754665,-0.2064917515946251,-0.3124828354977983,-0.4947252753060462,-0.4896119136854029,-0.7131913571570022
CWNU_1857,8.80551338,70,-2.27534251662618,8.1776212877975,13.021565672909219,15.029073863722173,27.66807124742406,1.4699194955681334,0.2642383392163556,0.1669587490396515,-0.0303540931288874,0.0151068351788895,-0.4962801133179604,-0.5085370886924997,-0.6242551899488887,-0.6899355432035138
Theia_2122,8.64741707,46,-2.2588488333595964,6.026876681581687,9.54221155989015,19.068429543867808,2.270860235464259,-1.0851224701774238,0.2437373252351692,0.1173382170430261,-0.0303540931288874,0.4708349754947013,-0.497250518539362,-0.5909218566155553,-0.6090294536086719,-0.7131913571570022
UBC_1055,8.48356152,76,-2.231651633879897,7.613071435774626,15.488267663693076,19.6518892399621,17.2747675241209,-17.25162765138021,0.3626862025127778,0.2805287303185185,0.5109612221112646,0.526993681801353,9.563238073594675,-0.5124175835527268,-0.4991724332765429,-2.2222690298125913
UBC_120,8.44318342,95,-2.1858434008198486,1.8493789818568953,8.933607674436535,18.63710532227035,15.21011457856376,3.1429420982752947,0.2598280204429315,0.135727004187963,-0.0303540931288874,0.0151068351788895,-0.5218380963202662,-0.5080349070047054,-0.6090294536086719,-0.7131913571570022
HSC_821,8.37643433,29,-2.1787947645974297,4.741987657830849,7.129482910796138,-1.3814059123446407,-5.76002181464462,-5.191941655431024,0.1909748130422739,0.8382987336740751,-1.060708186257776,-0.470435491360423,-0.4812253975468443,-0.6019780226529726,-0.6992551899488887,-0.8166807089437775
Theia_354,8.38031435,15,-2.174636559064396,4.263649751357506,7.977792793723447,12.776111017452093,5.70624290063219,-10.00617138508472,0.2786650384474075,0.1829787730965813,0.963575088245335,0.0151068351788895,-7.436761926405326,-0.6124522852147365,-0.6146207076398857,-0.6434239152965371
HSC_734,8.38881636,296,-2.1651509178254487,4.50271343014582,11.261127911906385,13.895217702793186,2.5913599067874875,-7.186274794568328,0.2269314880181729,0.0981499174135266,-0.0303540931288874,-0.4913675227549199,-0.2826536801455755,-0.5749509956259456,-0.6334196975111109,-0.7539816275655022
Theia_3263,8.42791367,65,-2.1507373596390322,3.674651983918159,7.534094402700138,13.094710784653385,0.8266364191795345,-10.469057636914902,0.2544149366837037,0.1533652285922903,-0.0303540931288874,-0.9827350455098398,-0.2541502650312294,-0.5909218566155553,-0.6242551899488887,-0.4942625578922601
UBC_533,8.42075825,94,-2.1436228562967656,2.8828406031428093,7.659449836879433,14.498032029582424,8.67583721333401,-5.187442880971702,0.2696309583840363,0.5009930800681484,-0.0303540931288874,0.0151068351788895,-0.196599206800111,-0.5909218566155553,-0.5095960734276642,-0.6666797292500254
UBC_1457,8.58186054,119,-2.0857869302400434,5.094827135277584,10.085417928319329,3.9011106367418553,-15.0706384743401,-6.796295279913725,0.1552979240204446,-0.012438558948148,-0.0303540931288874,-0.2409547638675337,-0.5121322757334813,-0.5062087917763632,-0.6742551899488888,-0.7967616672622219
UPK_560,8.43064642,162,-2.076703672580528,3.872654924890989,9.703430787388072,15.256462311640286,3.598550114392666,-4.39542652098213,0.4862817600389421,0.5016551334469141,-0.0303540931288874,-0.4435586653244439,-0.497250518539362,-0.5749509956259456,-0.6334196975111109,-0.7131913571570022
SAI_132,8.69188833,257,-2.0695550714035016,15.964081380094825,22.931525866992047,20.738380691976307,-63.319228902278944,-10.123666295785299,0.3195073151020663,0.2371034421231969,0.1469645906871112,1.0201424469051863,-8.436761926405326,-0.3054637367631997,-0.6307949367883038,-0.4938375621805758
HSC_2160,8.42199755,25,-2.06069459244724,3.1596871570459304,9.28053807196795,11.301396308188703,4.5209714575777475,1.0735560695947783,0.1717123085908995,-0.121275949744443,-0.0303540931288874,-0.4932858510316045,-0.4798843545144759,-0.6019780226529726,-0.6742551899488888,-0.7967616672622219
NGC_2671,8.40419102,634,-2.05407948693295,3.24706098811842,8.073206247661224,4.790745953290025,-8.5166511588343,-12.854308591461878,0.2219981948003866,0.0981499174135266,-0.0303540931288874,-0.1750921181904195,-0.2892270215443099,-0.4947252753060462,-0.4994041519591109,-0.6899355432035138
HSC_1425,8.99457645,160,-2.0495761729381727,-1.4261780828610406,-0.42589445652103664,-1.5853774124626274,-0.6933427423642853,-0.7088241913541916,-0.0995743942565078,-0.3030394213920633,-0.5252638725471603,-0.7099694756631744,-0.8727414973716188,-1.1168995299342852,-1.320364557069841,-1.5238295842053962
Theia_3127,8.47695589,172,-2.0448996573554394,2.915344583671276,8.416256310283424,12.184213183100045,4.2549007268289305,1.4047647596498576,0.1717123085908995,-0.121275949744443,-0.0303540931288874,-0.2114082218706876,-0.4798843545144759,-0.6019780226529726,-0.6742551899488888,-0.8166807089437775
LP_321,8.39744997,277,-2.031902607228201,1.6763301337583214,10.360542574408814,22.729127261624168,27.355759148956068,-3.4180925105147106,0.3073556600146032,0.2234802893039683,0.488617215076667,0.0151068351788895,-0.9436761926405328,-0.2504374875124526,-0.5889796819988601,-0.6434239152965371
UPK_94,8.43477535,47,-2.029019412666979,4.312222245359275,10.280547725813669,18.071573618538213,8.086573418945274,-3.2054886076737263,0.2437373252351692,0.5013542000929299,-0.0303540931288874,-0.4899287765474065,-0.497250518539362,-0.5749509956259456,-0.6334196975111109,-0.7301721037559784
Ruprecht_98,8.38662386,177,-2.0130948165887137,4.183123753462372,6.7948458026322,2.0472628626443052,-3.6190602524618063,-0.604891945470096,0.1955218324004233,1.1716320670074087,0.963575088245335,-0.2409547638675337,-0.3609190481601332,-0.6019780226529726,-0.6742551899488888,-0.8166807089437775
UPK_350,8.30133343,97,-1.9931448539282062,4.260847247281279,8.711419367041305,5.196759238997718,-0.6473004070214824,0.510368320499038,0.5000494369379636,-4.5642478782E-4,-0.5005532100884419,-0.4998121251868395,-0.5000042952604908,-0.6088227628645528,-0.7093039108529579,-0.84252726300772
